permno,SICCD,NCUSIP,TICKER,COMNAM
80128,3523,92025310,VALM,VALMONT INDUSTRIES INC
80129,,,,
80130,,,,
80131,,,,
80132,,,,
80133,,,,
80134,,,,
80135,,,,
80136,Z,01308610,ALBR,ALBERTS INC
80137,,,,
80138,,,,
80139,6710,52725110,LEBC,LETCHWORTH INDPT BCSHS CORP
80140,,,,
80141,,,,
80142,,,,
80143,,,,
80144,Z,92036010,VTEC,VALTEC CORP
80145,,,,
80146,,,,
80147,6020,71031310,PPLS,PEOPLES BANK CORP OF INDIANAPOLI
80148,,,,
80149,,,,
80150,,,,
80151,,,,
80152,3494,92036310,VALT,VALTEK INC
80153,,,,
80154,2060,53474410,SNAX,LINCOLN SNACKS CO
80155,,,,
80156,,,,
80157,,,,
80158,3580,87053410,SWWT,SWEETWATER INC
80159,,,,
80160,,,,
80161,,,,
80162,,,,
80163,,,,
80164,,,,
80165,,,,
80166,,,,
80167,,,,
80168,,,,
80169,,,,
80170,6162,02686F10,AIJ,AMERICAN INSURED MRTG INV LP 86
80171,6162,02686G10,AIK,AMERICAN INSURED MRTG INV LP 88
80172,6726,03060Q10,XUS,AMERICAS INCOME TRUST INC
80173,3221,22671410,CGW,CRISTALERIAS DE CHILE SA
80174,6726,35242A10,FAD,FRANKLIN ADVANTAGE RL EST INC FD
80175,6722,35459910,FIN,FRANKLIN REAL ESTATE INCOME FUND
80176,6726,35463510,FSN,FRANKLIN SELECT REAL EST INC FD
80177,6726,36234710,GTD,G T GLOBAL DEVELOPING MKTS FD IN
80178,6726,36241810,GBP,GABLES RESIDENTIAL TRUST
80179,,,,
80180,6798,37930210,GRT,GLIMCHER REALTY TRUST
80181,2911,44730010,HWY,HUNTWAY PARTNERS LP
80182,6798,46624A10,JPR,J P REALTY INC
80183,6798,59522J10,MAA,MID AMERICA APT COMMUNITIES INC
80184,6719,68860910,OSU,O SULLIVAN INDUSTRIES HLDNGS INC
80185,3661,72749310,PLT,PLANTRONICS INC NEW
80186,2676,72813P10,PYX,PLAYTEX PRODUCTS INC
80187,5088,92104210,VAND,VAN DUSEN AIR INC
80188,3559,74724810,PYR,PYROCAP INTERNATIONAL CORP
80189,6311,81416010,SRC,SECURITY CONNECTICUT CORP
80190,1522,00173510,AML,A M L I RESIDENTIAL PPTYS TR
80191,2819,01265310,ALB,ALBEMARLE CORP
80192,4822,02882K10,APP,AMERICAN PAGING INC
80193,1521,07556Q10,BZH,BEAZER HOMES USA INC
80195,3861,92105910,VDYK,VAN DYK RESH CORP
80196,6726,24591610,DGF,DELAWARE GRP GLOB DIV & INC FD
80197,2111,29244910,ELM,EMPRESAS LA MODERNA SA DE CV
80198,6726,37890110,GPF,GLOBAL PRIVATIZATION FD INC
80199,7011,41782610,HVY,HARVEYS CASINO RESORTS
80200,6726,45408910,IFN,INDIA FUND INC
80201,6082,45777M10,IMI,ISTITUTO MOBILIARE ITALIANO
80202,6726,45844J10,IMS,INTERCAPITAL INSD MUNI SECS
80203,6726,45844K10,ICS,INTERCAPITAL INSD CA MUNI SECS
80204,5032,57328410,MLM,MARTIN MARIETTA MATERIALS INC
80205,6726,61744410,AFF,MORGAN STANLEY AFRICA INV FD INC
80206,6726,61745C10,IIF,MORGAN STANLEY INDIA INV FD INC
80207,6726,63858410,NGF,NATIONS GOVT INC TM TR 2004 INC
80208,6552,92121210,VANS,VAN SCHAACK & CO
80209,6798,69439610,PAG,PACIFIC GULF PROPERTIES INC
80210,2421,75490710,RYN,RAYONIER INC NEW
80211,6726,84215710,SOA,SOUTHERN AFRICA FUND INC
80212,6798,86623910,SMT,SUMMIT PROPERTIES INC
80213,1524,93121010,WDN,WALDEN RESIDENTIAL PPTYS INC
80214,6311,95884510,WNH,WESTERN NATIONAL CORP
80215,5045,97750110,WIZ,WIZ TECHNOLOGY INC
80216,1311,92178410,VERY,VANDERBILT ENERGY CORP
80217,6726,98156410,WDV,WORLDWIDE DOLLARVEST FUND INC
80220,,,,
80221,,,,
80222,,,,
80223,,,,
80224,,,,
80225,,,,
80226,,,,
80227,,,,
80228,4910,G0109610,CHGNF,A E S CHINA GENERATING LTD
80229,,,,
80230,,,,
80231,,,,
80232,3999,92204710,VANG,VANGUARD STUDIOS INC
80233,,,,
80234,,,,
80235,,,,
80236,,,,
80237,,,,
80238,,,,
80239,,,,
80240,,,,
80241,,,,
80242,,,,
80243,,,,
80244,,,,
80245,,,,
80246,,,,
80247,,,,
80248,,,,
80249,,,,
80250,,,,
80251,,,,
80252,,,,
80253,,,,
80254,,,,
80255,,,,
80256,,,,
80257,3660,63888210,NMSS,NATURAL MICROSYSTEMS CORP
80258,,,,
80259,2761,92204910,VANR,VANIER GRAPHICS CORP
80260,,,,
80261,8910,67571710,OCTA,OCTAGON INC
80262,,,,
80263,,,,
80264,,,,
80265,,,,
80266,,,,
80267,,,,
80268,5810,74905810,QUIZ,QUIZNOS FRANCHISE CORP
80269,,,,
80270,,,,
80271,,,,
80272,,,,
80273,,,,
80274,,,,
80275,3743,92209810,VAPO,VAPOR CORP
80276,,,,
80278,,,,
80279,,,,
80280,,,,
80281,,,,
80282,,,,
80283,2261,92210610,VAPR,VAPORTECH CORP
80284,,,,
80285,,,,
80286,,,,
80287,,,,
80288,,,,
80289,,,,
80290,,,,
80291,3676,92211910,,VARADYNE INDUSTRIES INC
80292,,,,
80293,,,,
80294,4920,76985810,RGCO,ROANOKE GAS CO
80295,,,,
80296,,,,
80297,,,,
80298,,,,
80299,,,,
80300,,,,
80301,5730,02513710,ACSI,AMERICAN CINEMASTORES INC
80302,5060,03818110,ADAX,APPLIED DIGITAL ACCESS INC
80303,3310,00154710,AKST,A K STEEL HOLDING CORP
80304,8051,92214710,VCRE,VARI CARE INC
80305,3690,31846N10,ALRT,FIRST ALERT INC
80306,8730,09058V10,BCRX,BIOCRYST PHARMACEUTICALS INC
80307,2830,09067K10,BIOVF,BIOVAIL CORP INTERNATIONAL NEW
80308,5960,11815410,BKCI,BUCKEYE COMMUNICATIONS INC
80309,1530,10004810,BORR,BORROR CORP
80310,3550,09066V10,BSPR,BIOSEPRA INC
80311,7360,14167210,CARH,CAREER HORIZONS INC
80312,6311,92216710,VANN,VARIABLE ANNUITY LIFE INS CO
80313,5060,17176810,CDCO,CIDCO INC
80314,5090,15033230,CGMV,CEDAR GROUP INC
80315,5810,15878410,CHPP,CHAMPPS ENTERTAINMENT INC
80316,7370,17163B10,CIBR,CIBER INC
80317,5030,13329010,CMSH,CAMERON ASHLEY INC
80318,6710,17303010,CNBL,CITI BANCSHARES INC
80319,6710,20701410,CONE,CONESTOGA BANCORP INC
80320,5010,21720410,CPRT,COPART INC
80321,3540,22942D10,CRYS,CRYSTALLUME INC
80322,3640,12637Q10,CSLX,C S L LIGHTING MANUFACTURING INC
80323,2390,23426210,DKTH,DAKOTAH INC
80324,2670,26249730,DYPR,DRYPERS CORP
80325,3670,28570P10,EFTC,ELECTRONIC FAB TECHNOLOGY CORP
80326,6030,29448710,EQSB,EQUITABLE FEDERAL SAVINGS BK MD
80327,5660,48213P10,FEET,JUST FOR FEET INC
80328,6710,32065610,FKBC,FIRST KNOX BANC CORP
80329,3670,Y2573F10,FLEXF,FLEXTRONICS INTERNATIONAL LTD
80330,6710,36542010,GRDN,GARDEN STATE BANCSHARES INC
80331,5990,40252G10,GSMS,GULF SOUTH MEDICAL SUPPLY INC
80332,3550,36727810,GSNX,GASONICS INTERNATIONAL CORP
80333,6320,42219G10,HPWR,HEALTH POWER INC
80334,7370,45678310,INSO,INFOSOFT INTERNATIONAL INC
80335,2750,48814810,KRSI,KELLY RUSSELL STUDIOS INC
80336,6710,51492810,LARK,LANDMARK BANCSHARES INC
80337,7370,60400P10,MEKK,MINNESOTA EDUCATIONAL COMP CORP
80338,6710,55272D10,MFBC,M F B CORP
80339,2791,92224510,,VARISYSTEMS CORP
80340,6710,57276210,MFCX,MARSHALLTOWN FINANCIAL CORP
80341,3710,62007110,MPAA,MOTORCAR PARTS & ACCESSORIES INC
80342,5990,63901910,NELM,NATURES ELEMENTS HOLDING CORP
80343,3560,62930510,NNBR,N N BALL & ROLLER INC
80344,5130,66868510,NRTY,NORTON MCNAUGHTON INC
80345,4510,66728010,NWAC,NORTHWEST AIRLINES CORP
80346,4830,64927A10,NWCG,NEW WORLD COMMUNICATIONS GRP INC
80347,3462,92224810,VRLN,VARLEN CORP
80348,4840,63856010,NWIR,NATIONAL WIRELESS HOLDINGS INC
80349,2210,68617P30,ORGK,ORGANIK TECHNOLOGIES INC
80350,3840,23253720,OZON,CYCLOPSS MEDICAL SYSTEMS INC
80351,5060,69325810,PCSS,P C SERVICE SOURCE INC
80352,5990,71601610,PETC,PETCO ANIMAL SUPPLIES INC
80353,8060,69331510,PIHC,P H C INC MA
80354,6710,71427610,PMFI,PERPETUAL MIDWEST FINANCIAL INC
80355,5083,92238110,VJAC,VAUGHAN JACKLIN CORP
80356,6790,74157010,PRME,PRIME RETAIL INC
80357,3940,70357810,PSON,PAUL SON GAMING CORP
80358,7370,74345910,PXXI,PROPHET 21 INC
80359,5810,74756P10,QDIN,QUALITY DINING INC
80360,5060,76026W10,REPT,REPTRON ELECTRONICS INC
80361,2630,77273920,RKTN,ROCK TENN CO
80362,5040,80603710,SCSC,SCANSOURCE INC
80363,,,,
80364,6790,82567D10,SHUR,SHURGARD STORAGE CENTERS INC
80365,7990,22530H10,SKYGF,CREATOR CAPITAL INC
80366,3940,83344E10,SNOW,SNOWRUNNER INC
80367,7820,83954510,STPN,SOUTH POINTE ENTERPRISES INC
80368,7380,86804210,SUPVA,SUPER VISION INTERNATIONAL INC
80369,6710,88267310,TRBS,TEXAS REGIONAL BANCSHARES INC
80370,3080,89692610,TSSS,TRIPLE S PLASTICS INC
80371,1380,89389510,TTXG,TRANSTEXAS GAS CORP
80372,3840,91727410,URMD,UROMED CORP
80373,2750,91824430,VIPG,VIP GLOBAL CAPITAL INC
80374,6020,92239810,VTRA,VECTRA BANKING CORP
80375,5050,68162K10,ZEUS,OLYMPIC STEEL INC
80376,2830,46055410,IVCO,INTERNATIONAL VITAMIN CORP
80377,3440,70473010,PRCE,PEARCE SYSTEMS INTERNATIONAL INC
80378,5080,86270120,STRD,STRATEGIC DISTRIBUTION INC
80379,2830,45922010,ICGI,INTERNATIONAL CANINE GENETIC INC
80380,3570,45812R10,IMPTY,INTEGRATED MICRO PRODUCTS PLC
80381,1522,07201210,BYA,BAY APARTMENT COMMUNITIES INC
80382,3312,19286110,CLQ,COLD METAL PRODUCTS INC
80383,8731,22839230,CLL,CROWN LABORATORIES INC
80384,6726,29088510,EFL,EMERGING MARKETS FLTG RATE FD IN
80385,6726,29089610,TGF,EMERGING TIGERS FUND INC
80386,6324,29158K10,EFG,EMPHESYS FINANCIAL GROUP INC
80387,6726,29410310,EOT,EOTT ENERGY PARTNERS LP
80388,6351,30158610,ER,EXECUTIVE RISK INC
80389,6726,31580310,FAE,FIDELITY ADVISOR EMERG ASIA FD I
80390,,,,
80391,4822,39573Q10,GST,GREENSTAR TELECOMMUNICATIONS INC
80392,2086,40048J30,GEM,GRUPO EMBOTELLADOR DE MEXICO SA
80393,3599,42839Y10,HSR,HI SHEAR TECHNOLOGY CORP
80394,6726,43087310,HLA,HIGHLANDER INCOME FUND INC
80395,6553,46591710,JDN,J D N REALTY CORP
80396,5137,47014510,JLT,JALATE LTD
80397,6710,47111210,JFI,JARDINE FLEMING INDIA FUND INC
80398,1311,92239310,VECT,VECTOR ENERGY CORP
80399,6798,55438210,MAC,MACERICH CO
80400,6726,64880R10,NSA,NEW SOUTH AFRICA FUND INC
80401,6726,74936A10,RCS,R C M STRATEGIC GLOBAL GOV FD IN
80402,2047,75102510,RAH,RALCORP HOLDINGS INC
80404,3325,77909910,ROU,ROUGE STEEL CO
80405,6726,81123V10,SWI,SCUDDER WORLD INCM OPTYS FD INC
80406,6726,81413810,SCN,SECURITY CAPITAL INDUSTRIAL TR
80407,1099,83423G10,SGT,SOLIGEN TECHNOLOGIES INC
80408,6798,86190710,SUS,STORAGE USA INC
80409,3663,87937820,TAR,TELEFONICA DE ARGENTINA S A
80410,1389,95767410,WAI,WESTERN ATLAS INC
80411,Z,35378410,FLIF,FRANKLIN LIFE INSURANCE CO
80412,6798,00849210,ADC,AGREE REALTY CORP
80413,6211,05477410,AZC,A Z C O MINING INC
80414,3577,15139210,CTN,CENTENNIAL TECHNOLOGIES INC
80415,3241,15231R10,CXP,CENTEX CONSTRUCTION PRODUCTS INC
80416,5947,19329010,CNJ,COLE NATIONAL CORP NEW
80417,6798,22575610,CEI,CRESCENT REAL ESTATE EQUITIES IN
80418,6552,24273310,EJD,DEBARTOLO REALTY CORP
80419,3570,92239410,VCTR,VECTOR GRAPHIC INC
80420,7999,45982610,ILI,INTERNATIONAL LOTTERY INC
80421,6726,48842610,KST,KEMPER STRATEGIC INCOME FUND
80422,3714,52189310,LEA,LEAR SEATING CORP
80423,2821,58280310,MWT,MCWHORTER TECHNOLOGIES INC
80424,6798,60114810,MLS,MILLS CORP
80425,3679,74955310,RFP,R F POWER PRODUCTS INC
80426,6726,81721H10,SSN,SENIOR STRATEGIC INCOME FUND INC
80427,,,,
80428,6726,87234G10,EMO,T C W D W EMERGING MKTS OPP TR
80429,4813,87924210,TLD,TELE DANMARK A S
80430,6726,88019010,TEA,TEMPLETON EMERG MKTS APPR FD INC
80431,,,,
80432,,,,
80433,,,,
80434,,,,
80435,3662,92251010,,VEGA PRECISION LABS INC
80436,,,,
80437,,,,
80438,,,,
80439,,,,
80440,,,,
80441,,,,
80442,,,,
80443,,,,
80444,,,,
80445,,,,
80446,3530,36555810,GDMI,GARDNER DENVER MACHINERY INC
80447,,,,
80448,,,,
80449,,,,
80450,,,,
80451,3579,92257510,VBND,VELO BIND INC
80452,3840,42350410,HMSR,HEMASURE INC
80453,7370,44544R10,HUMCF,HUMMINGBIRD COMMUNICATIONS LTD
80454,,,,
80455,7380,46564720,ITXE,ITEX CORP
80456,6710,52989310,LFSB,L F S BANCORP INC
80457,,,,
80458,,,,
80459,6020,59191310,METB,METROBANCORP
80460,,,,
80461,,,,
80462,,,,
80463,,,,
80464,,,,
80465,,,,
80466,6710,71419710,PERM,PERMANENT BANCORP INC
80467,,,,
80468,,,,
80469,,,,
80470,,,,
80471,7370,74772C20,QTXXF,QUARTEX CORP
80472,,,,
80473,8050,76129C30,RCRE,RETIREMENT CARE ASSOCIATES INC
80474,,,,
80475,,,,
80476,6020,06420510,SFLK,BANK OF SUFFOLK
80477,,,,
80478,,,,
80479,2320,84892510,SPOR,SPORT HALEY INC
80480,,,,
80481,,,,
80482,,,,
80483,,,,
80484,,,,
80485,,,,
80486,3829,92281210,VTRX,VENTREX LABS INC
80487,,,,
80488,,,,
80489,,,,
80490,6610,55453110,MKFCF,MACKENZIE FINANCIAL CORP
80491,5070,29083910,EMLTF,EMCO LTD
80493,6030,39051610,GTFN,GREAT FINANCIAL CORP
80494,2819,92281610,VTRN,VENTRON CORP
80495,,,,
80496,6710,75945110,RELY,RELIANCE BANCORP INC
80497,3710,78647410,ABAG,SAFETY COMPONENTS INTL INC
80498,6710,00040010,ABCB,A B C BANCORP
80499,8090,00077R10,ABRX,A B R INFORMATION SERVICES INC
80500,3570,00508110,ACUT,ACUITY IMAGING INC
80501,4510,00912520,AILA,AIR L A INC
80502,6710,01747F10,ALLG,ALLEGIANCE BANC CORP
80503,7370,02145R10,ALRC,ALTERNATIVE RESOURCES CORP
80504,2710,02913910,AMPC,AMERICAN PUBLISHING CO
80505,3660,03332K10,ANCR,ANCOR COMMUNICATIONS INC
80506,7370,04349110,ASND,ASCEND COMMUNICATIONS INC
80507,6531,45929010,,INTL COMPUTER CORP
80508,7370,04962G10,ATSW,ATRIA SOFTWARE INC
80509,6710,06851210,BABC,BARRINGTON BANCORP INC
80510,3490,08775010,BETT,BETTIS CORP
80512,4210,10325510,BOYD,BOYD BROS TRANSPORTATION INC
80513,7370,74044510,CDRM,PREISS BYRON MULTIMEDIA INC
80514,3840,22528F10,CMDI,CREATIVE MEDICAL DEVELOPMENT INC
80515,,,,
80516,6710,12592110,CNBF,C N B FINANCIAL
80517,6710,14528210,CRRB,CARROLLTON BANCORP
80518,3650,16946320,CTEK,CHINATEK INC
80519,6710,19329810,CTFG,COLE TAYLOR FINANCIAL GROUP INC
80520,6720,42804T10,CUBA,HERZFELD CARIBBEAN BASIN FD INC
80520,6720,42804T10,CUBA,HERZFELD CARIBBEAN BASIN FD INC
80522,1310,24379P10,DEEP,DEEPTECH INTERNATIONAL INC
80523,,,,
80524,2830,24982710,DSCI,DERMA SCIENCES INC
80525,6150,31770610,FFSI,FINANCING FOR SCIENCE INTL INC
80526,3570,34544910,FORE,FORE SYSTEMS INC
80527,5150,35803R10,FRES,FRESH AMERICA CORP
80528,4510,35906510,FRNT,FRONTIER AIRLINES INC NEW
80529,6710,33690710,FSBT,FIRST STATE CORP
80530,3690,36112910,FUSN,FUSION SYSTEMS CORP
80531,,,,
80532,3690,37681710,GLAS,GLASGAL COMMUNICATIONS INC
80534,3670,39944810,GRTK,GROUP TECHNOLOGIES CORP
80535,7990,36465610,GWLD,GAMING WORLD INTERNATIONAL LTD
80536,2840,40416510,HERC,H E R C PRODUCTS INC
80537,3670,45090910,IBIS,IBIS TECHNOLOGY CORP
80538,3550,N4449510,INDGF,INDIGO N V
80539,2830,45719110,INHL,INHALE THERAPEUTIC SYSTEMS
80540,2750,44980410,INST,I P I INC
80541,7370,46145010,ITGI,INVESTMENT TECHNOLOGY GROUP INC
80542,5800,47188P10,JAVC,JAVA CENTRALE INC
80543,2650,47508710,JJSC,JEFFERSON SMURFIT CORP NEW
80544,5610,48083810,JOSB,JOS A BANK CLOTHIERS INC
80545,6030,46969110,JXVL,JACKSONVILLE SVGS & LN ASSN TX
80546,6030,52422P10,LFED,LEEDS FEDERAL SAVINGS BANK MD
80547,5800,53516010,LINCA,LINDAS FLAME ROASTED CHICKEN INC
80548,3990,52108510,LZTN,LAZER TRON CORP
80549,3140,57776610,MAXS,MAXWELL SHOE INC
80550,Z,92474010,,VERNON VALLEY REC ASSN INC
80551,7990,55266810,MCDC,M C D C CASINO CORP
80552,3570,58504P10,MEDP,MEDPLUS INC OHIO
80553,3670,59004910,MERX,MERIX CORP
80554,3690,59479P10,MICN,MICRION CORP
80555,7370,59484610,MINT,MICRO INTEGRATION CORP
80556,4890,62459810,MOFN,MOVIEFONE INC
80557,1310,58244510,MOXY,MCMORAN OIL & GAS CO NEW
80558,3270,61024210,MROC,MONROC INC
80559,2030,66613510,NFLD,NORTHFIELD LABORATORIES INC
80560,2830,62936P10,NPSP,N P S PHARMACEUTICALS INC
80561,3840,68396510,OPTX,OPTEX BIOMEDICAL INC
80562,6150,69329T10,PDSF,P D S FINANCIAL CORP
80563,7940,70756910,PENN,PENN NATIONAL GAMING INC
80564,3570,69833F10,PNDA,PANDA PROJECT INC
80565,4810,69554P10,PPAR,PAGING PARTNERS CORP
80566,3069,92511610,VRSA,VERSA TECHNOLOGIES INC
80567,7810,73739N10,PRTV,POSITIVE RESPONSE TELEVISION INC
80568,5040,71940L10,PSSI,PHYSICIAN SALES & SERVICE INC
80569,6030,74536110,PULB,PULASKI BANK A SVGS BK MO
80570,8740,74908410,QHGI,QUORUM HEALTH GROUP INC
80571,5090,G7342H10,RADAF,RADICA GAMES LTD
80572,5090,76568910,RIDE,RIDE SNOWBOARD CO
80573,7011,P8797T10,SIHLF,SUN INTERNATIONAL HOTELS LTD
80574,,,,
80575,3460,82907310,SMCO,SIMPSON MANUFACTURING CO INC
80576,3540,88343510,TDHC,THERMADYNE HOLDINGS CORP NEW
80577,2830,87612M10,TGEN,TARGETED GENETICS CORP
80578,5460,87253K10,TJCI,T J CINNAMONS INC
80579,7370,89692810,TRPS,TRIPOS INC
80580,1310,88290610,TXLI,TEXOIL INC NEV
80581,3570,92657R10,VLAB,VIDEOLABS INC
80582,,,,
80583,5810,95805410,WCCI,WESTERN COUNTRY CLUBS INC
80584,6790,97563A10,WINN,WINSTON HOTELS INC
80585,2830,14075T10,CARA,CARACO PHARMACEUTICAL LABS LTD
80587,8051,00758610,AVC,ADVOCAT INC
80588,7382,01446T10,ALT,ALERT CENTRE INC
80589,6331,02553B10,FLI,AMERICAN EAGLE GROUP INC
80590,6021,05962910,OHG,BANCO O HIGGINS
80591,6798,07367810,BCN,BEACON PROPERTIES CORP
80592,3999,09643P10,BTH,BLYTH INDUSTRIES INC
80593,2869,12316210,BOA,BUSH BOAKE ALLEN INC
80594,5531,18066110,CAB,CLARK AUTOMOTIVE PRODUCTS CORP
80596,6282,31769P10,FSA,FINANCIAL SECURITY ASSR HLGS LTD
80597,2040,40048840,MSK,GRUPO INDUSTRIAL MASECA SA DE CV
80598,8071,50246810,LXR,L X R BIOTECHNOLOGY INC
80599,6211,52490810,LEH,LEHMAN BROTHERS HOLDINGS INC
80600,3262,59862T10,MKS,MIKASA INC
80601,6726,61744R10,MGB,MORGAN STANLEY DW GL OPP BD FD
80602,3299,65691130,AAM,NORTH AMERICAN ADVANCED MATLS CP
80603,1040,92549410,VGCI,VETA GRANDE COS INC
80604,8082,67052T20,NHH,NUMED HOME HEALTH CARE INC
80605,7319,90329M10,DLV,U S DELIVERY SYSTEMS INC
80606,3570,58601410,MEMXY,MEMOREX TELEX N V NEW
80607,6710,04845610,ACBI,ATLANTIC COMMUNITY BANCORP INC
80608,3670,02556210,AECI,AMERICAN ELECTRONIC COMPNTS INC
80609,8040,03759T10,APGG,APOGEE INC
80610,2050,56275110,BGLS,MANHATTAN BAGEL INC
80611,1041,92552310,ABLE,VIABLE RESOURCES INC
80612,3840,09057C10,BPLX,BIO PLEXUS INC
80613,3660,19247810,CCSC,COHERENT COMMUNICATIONS SYS CP
80614,5960,20601310,CDIR,CONCEPTS DIRECT INC
80615,7370,12509910,CDPT,C D P TECHNOLOGIES INC
80616,6410,22729710,CGRO,CROP GROWERS CORP
80617,8910,16881410,CHLD,CHILDROBICS INC
80618,7810,17247010,CINE,CINERGI PICTURES ENTMT INC
80619,1380,20490830,CLTDF,COMPUTALOG LTD
80620,6710,20365P10,CMFH,COMMUNITY FINANCIAL HOLDING CORP
80621,2750,20934110,COGI,CONSOLIDATED GRAPHICS INC
80622,6210,25323910,DICK,DICKINSON HOLDING CORP
80623,6030,32065A10,FKFC,FIRST KENT FINANCIAL CORP
80624,3460,34418510,FLMK,FOILMARK INC
80625,6710,30251910,FNBN,F N B CORP NC
80626,6030,30262C10,FSBF,F S B FINANCIAL CORP
80627,6710,33741010,FUSC,FIRST UNITED BANCORP
80628,5990,36847310,GEER,GEERLINGS AND WADE INC
80629,2380,40182910,GLFD,GUILFORD PHARMACEUTICALS INC
80630,6711,92580710,VICO,VICO CORP
80631,7370,37369210,GWRX,GEOWORKS
80632,7370,38870K10,GZON,GRAPHIX ZONE INC OLD
80633,6030,40424G10,HMNF,H M N FINANCIAL INC
80634,1380,45663L30,IFNY,INFINITY INC
80635,7990,45245E10,IMAXF,IMAX CORP
80636,5960,45868810,INTXA,INTERIORS INC
80637,6150,48241210,KBKC,K B K CAPITAL CORP
80638,,,,
80639,2750,51790920,LFIIF,LASER FRIENDLY INC
80640,2830,50345910,LJPC,LA JOLLA PHARMACEUTICAL CO
80641,6710,57670310,MATE,MATEWAN BANCSHARES INC
80642,6710,59528210,MCBS,MID CONTINENT BANCSHARES INC KAN
80643,4810,62541E10,MCUAF,MULTI CORP INC
80644,6720,61734310,MFUN,MORGAN FUNSHARES INC
80645,5040,59478P10,MICM,MICOM COMMUNICATIONS CORP
80646,,,,
80647,5120,60752410,MODL,MODEL IMPERIAL INC
80648,5130,57026810,MRSA,MARISA CHRISTINA INC
80649,3990,58496010,MSNS,MEDISENSE INC
80650,4210,62490310,MTLI,MTL INC
80651,3710,59266510,MTRN,METROTRANS CORP
80652,3570,64121R10,NPIX,NETWORK PERIPHERALS INC
80653,6030,66920410,NSSY,NORWALK SAVINGS SOCIETY CONN
80654,5812,92581710,VRES,VICORP RESTAURANTS INC
80655,4810,M7491910,NXUSF,NEXUS TELECOMMUNICATIONS SYS LTD
80656,6020,70979610,PBTC,PEOPLES BANCTRUST CO INC
80657,2830,71713050,PHARY,PHARMACIA AB
80658,8080,70532310,PSAI,PEDIATRIC SERVICES AMERICA INC
80659,3940,75445910,RAWL,RAWLINGS SPORTING GOODS INC
80660,3670,82655910,SIGA,SIGMA CIRCUITS INC
80661,3660,83087510,SKAT,SKYSAT COMMUNICATIONS NETWRK CP
80662,3662,92588810,VCTG,VICTOR GRAPHIC SYS INC
80663,2830,84663810,SPTA,SPARTA PHARMACEUTICALS INC
80664,7360,14169310,STAF,CAREERSTAFF UNLIMITED INC
80665,6710,89733210,THBC,TROY HILL BANCORP INC
80666,8050,88338410,THTX,THERATX INC
80667,5960,89485910,TRND,TREND LINES INC
80668,4810,91732510,USTL,USTEL INC
80669,5890,92224210,VFLX,VARIFLEX INC
80670,4510,92047Q10,VJET,VALUJET AIRLINES INC
80671,7370,94353L10,WAVE,WAVEFRONT TECHNOLOGIES INC
80672,6710,92923N10,WBCI,W F S BANCORP INC
80673,6710,95214410,WCBO,WEST COAST BANCORP ORE
80674,5810,97989910,WRSI,WOODROAST SYSTEMS INC
80675,5199,03234J10,AJL,AMWAY JAPAN LTD
80676,6029,06670010,BPS,BANPAIS S A
80677,6726,14066R10,CCT,CAPSTONE CAPITAL TRUST INC
80678,6719,14743R10,CSE,CASE EQUIPMENT CORP
80679,5139,19329410,KCP,COLE KENNETH PRODUCTIONS INC
80680,1311,25746Q10,DOM,DOMINION RESOURCES BL WARRIOR TR
80681,6798,29717810,ESS,ESSEX PROPERTY TRUST INC
80682,5984,31529310,FGP,FERRELLGAS PARTNERS L P
80683,6798,32054K10,FR,FIRST INDUSTRIAL REALTY TR INC
80684,6021,35180710,FFA,FRANCHISE FINANCE CORP AMERICA
80685,6798,39961310,GRE,GROVE REAL ESTATE ASSET TRUST
80686,4812,40049W20,CEL,GRUPO IUSACELL S A DE C V
80687,4812,40049W30,CEL,GRUPO IUSACELL S A DE C V
80688,6798,43128410,HIW,HIGHWOODS PROPERTIES INC
80689,,,,
80690,2834,50540H10,LBC,LABORATORIO CHILE S A
80691,6798,53117210,LRY,LIBERTY PROPERTY TRUST
80692,6798,56106310,MAL,MALAN REALTY INVESTORS INC
80693,6726,63857K10,NBM,NATIONS BALANCED TRGT MAT FD INC
80694,1041,80217610,GLD,SANTA FE PACIFIC GOLD CORP
80695,1522,83219710,SRW,SMITH CHARLES E RESDNTL RLTY INC
80696,9511,85932610,DRZ,STERLING HEALTHCARE GROUP INC
80697,6711,92614410,VICT,VICTORIA BANKSHARES INC
80698,7299,88362410,TLZ,THERMOLASE CORP
80699,1311,92238010,VRI,VASTAR RESOURCES INC
80700,7370,84919B10,SSCI,SPORTS SCIENCES INC
80701,4810,20701510,CENI,CONESTOGA ENTERPRISES INC
80702,2330,03027210,ATOY,AMERICAN TOYS INC
80703,4810,12492310,CFWC,C F W COMMUNICATIONS CO
80704,4510,05882510,BISA,BALTIC INTERNATIONAL USA INC
80705,1041,08135F10,BGO,BEMA GOLD CORP
80706,1041,13201L10,CBJ,CAMBIOR INC
80708,6160,31945210,FCFN,FIRST CHESAPEAKE FINANCIAL CORP
80709,3250,47088880,JANNF,JANNOCK LTD
80710,,,,
80711,6798,03748R10,AIV,APARTMENT INVESTMENT & MGMT CO
80712,4911,16889410,CHR,CHILGENER S A
80713,2221,19483010,CKC,COLLINS & AIKMAN CORP NEW
80714,2890,25030910,DES,DESC S A DE C V
80715,3651,26746210,DYC,DYCAM INC
80716,2086,29081P10,AKO,EMBOTELLADORA ANDINA S A
